"uid","namedLocation","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","subtypeSpecification","transectMeter","directionFromTransect","ninetyDegreeDistance","sampleLatitude","sampleLongitude","sampleGeodeticDatum","sampleCoordinateUncertainty","sampleElevation","sampleElevationUncertainty","date","editedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","vstTag","samplingProtocolVersion","measuredBy","identifiedBy","recordedBy","remarks","dataQF"
"e3d22523-10fa-4235-b066-46c012610614","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",38.5,"Right",6.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06004","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e8c5982c-11f6-4855-b639-999a09a2a47d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",61,"Left",1.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06009","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"ce3ce0e4-3c42-4583-9dc3-c5a10e6208df","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",107,"Left",2.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06012","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"82babc2d-638f-4ff8-be97-85ec7256a17c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",11,"Right",1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06002","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"73305cf3-aed8-433e-b990-00a0238dce5e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",160,"Right",9.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06017","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"f623db88-2523-4f75-be1d-389702abcf32","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",39.5,"Right",4.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06005","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e758bbc0-9d12-4157-a9eb-29d13d9036ff","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",129,"Right",8.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06014","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"0596e5cd-0938-4c3f-ab15-15e14d759d21","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06001","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"db1c38b6-20d5-4375-b883-8d3bd99c35a1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",42,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06006","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"7f0d1344-5bc2-4b44-a352-2f1c458a6b64","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",59,"Left",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06007","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"5a1a0a10-ed03-4c08-b28a-5ccb9340aa68","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",379,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06040","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a185cf7b-b5ed-460d-96bb-8083fccf7b9b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",380,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06041","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"45079376-b279-4910-aaa7-386a1e0e3638","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",341,"Left",3.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06037","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"52c11f30-629c-4878-bda7-62ca6b51d389","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",381,"Right",7.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06042","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a7a8d5c5-5696-4da8-8d33-6af17786060b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",342,"Left",2.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06038","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"18c3e18c-6a9c-4e4c-aa95-8dfa38e15829","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",388,"Right",7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06043","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"35bf254d-f8c2-4118-bad2-b872a9a9da1d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",324,"Left",1.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06035","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"20238054-0dd1-4354-9f71-1775ba5cf270","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",391,"Right",3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06045","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"62b88ac0-68b9-4e8e-a97f-6f199c5faa6a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",390,"Right",5.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06044","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"95d4563c-47f4-4087-ab46-3e2fde930ad0","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",344,"Left",4.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06039","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"db21b5bc-9e70-40ea-8070-b022dda48296","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",329,"Left",3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06036","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"bd7e1bc6-fd64-414d-bcf2-77bb0b952081","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",199,"Left",5.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06020","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"ed0058c0-c265-4488-bc06-b4bb4f04140f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",218,"Right",4.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06023","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"379463a4-ff8a-4840-8333-95e379c51ca1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",240,"Left",4.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06025","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"ff9acec2-962a-4112-8e4e-e9b2fd03b58e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",216,"Right",3.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06022","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"92fc8545-6652-4969-8c35-752f0052467c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",423,"Left",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06047","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"d38703a1-a1d6-4df8-b95d-7facf8288f35","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",197,"Left",1.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06019","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"c3ad8794-11ba-4fca-8e68-07a698ba2f46","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",100,"Left",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06010","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"586db15f-fcfa-4bab-ac32-b02b6df3f791","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",420,"Left",1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06046","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"41dc2ee9-88ac-46c8-b195-9aeb3bb0f8fb","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",163,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06018","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"533ff7c7-296e-45c5-b616-daad77cf482d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",244,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06027","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e73c4ad3-0e8d-4343-9f23-007e989e61da","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",220,"Right",5.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06024","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"5b87048a-9592-4c9d-bda5-844eac08f86f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",420,"",1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06046","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"c3383082-9df9-4a75-b191-23d6bd3b0009","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",201,"Left",5.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06021","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e3e6407f-74cb-4424-a064-91660306e468","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",268,"",1.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06030","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"9f296e37-a2ea-4c84-b22a-1275342c1454","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",242,"Left",2.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06026","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"bf057b39-bed9-470f-b2ca-63ca589be711","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",268,"Left",1.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06030","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"83344955-cf7b-4394-b8ec-279ac1e66f5f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",283,"Right",1.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06031","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"d85c3de3-920a-49a4-a52b-c5f9339799aa","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",767,"Right",1.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06089","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"d617be99-189d-4ce9-b7a7-28ff8f253528","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",747,"Left",2.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06086","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"15382c76-650d-4190-a376-d48f67c09389","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",727,"Left",6.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06084","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"3e7a6372-c154-458c-bac4-ff1e7294ca9d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",266,"Left",3.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06029","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"69fbd775-a865-459c-9e6e-155328d0144b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",262,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06028","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"82b5c829-625b-4baf-8fa8-458e8d942070","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",286,"Right",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06032","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"382025b5-2095-4a11-a446-9ebe4e3a64f7","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",686,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06081","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"3ec5f957-702e-4224-815f-e6fc06525a45","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",665,"Left",2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06077","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"580b2ded-c651-4d35-9eb3-387cd08fb1c4","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",744,"Right",2.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06085","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"93601036-e309-4907-ac7c-3ed564c309a7","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",683,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06080","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
